defaulted,loan_amnt,term,int_rate,sub_grade,dti,fico,pub_rec,emp_length,home_ownership,verification_status,addr_state,annual_inc,issue_yr
False,7000.0,60 months,13.98,C3,22.98,695.0,1,10+ years,RENT,Not Verified,PA,61200,2010
False,7800.0,36 months,15.21,D2,4.7,660.0,0,8 years,RENT,Source Verified,MA,60000,2010
False,10000.0,36 months,10.38,B1,7.74,740.0,0,4 years,MORTGAGE,Verified,MA,31000,2010
False,8500.0,36 months,7.51,A4,11.49,745.0,0,5 years,MORTGAGE,Not Verified,WA,66000,2010
True,25000.0,60 months,11.86,B5,10.82,765.0,0,10+ years,MORTGAGE,Verified,NY,102000,2010
False,15000.0,36 months,7.51,A4,11.19,770.0,0,5 years,MORTGAGE,Source Verified,LA,96000,2010
False,3000.0,60 months,10.75,B2,10.9,720.0,0,< 1 year,RENT,Source Verified,CO,24000,2010
False,15250.0,60 months,15.21,D2,16.78,700.0,0,6 years,MORTGAGE,Verified,CA,104149,2010
False,8400.0,36 months,7.51,A4,11.09,735.0,0,10+ years,MORTGAGE,Not Verified,FL,55704,2010
False,2100.0,36 months,14.72,C5,11.86,660.0,0,1 year,RENT,Source Verified,HI,34800,2010
True,20500.0,60 months,19.04,F3,18.63,670.0,0,3 years,MORTGAGE,Verified,NJ,54889,2010
False,7500.0,60 months,18.67,F2,4.7,670.0,0,10+ years,RENT,Source Verified,MN,36000,2010
True,10000.0,60 months,15.58,D3,7.26,685.0,0,10+ years,MORTGAGE,Verified,FL,56898,2010
False,8000.0,36 months,10.38,B1,8.09,720.0,0,10+ years,MORTGAGE,Source Verified,PA,80100,2010
False,10000.0,36 months,13.98,C3,16.32,705.0,0,5 years,RENT,Not Verified,FL,50000,2010
False,15000.0,60 months,15.95,D4,20.68,685.0,1,4 years,MORTGAGE,Source Verified,TX,64000,2010
False,8000.0,36 months,13.98,C3,13.13,685.0,0,1 year,RENT,Source Verified,GA,50000,2010
False,7000.0,36 months,7.88,A5,24.4,750.0,0,3 years,MORTGAGE,Not Verified,FL,60000,2010
False,5000.0,60 months,13.98,C3,12.81,700.0,0,10+ years,MORTGAGE,Not Verified,MI,125000,2010
False,2500.0,36 months,13.98,C3,22.64,675.0,0,4 years,RENT,Not Verified,AR,54000,2010
True,2100.0,60 months,13.61,C2,18.5,685.0,0,4 years,MORTGAGE,Not Verified,PA,48000,2010
True,7000.0,60 months,15.21,D2,20.93,685.0,1,10+ years,RENT,Not Verified,VA,32000,2010
True,10000.0,60 months,17.56,E4,13.04,685.0,0,5 years,RENT,Verified,CA,44000,2010
True,11000.0,60 months,15.58,D3,1.64,700.0,0,10+ years,MORTGAGE,Not Verified,IL,40000,2010
False,11000.0,36 months,7.88,A5,1.8,735.0,0,2 years,OWN,Verified,MO,35000,2010
False,4200.0,60 months,13.61,C2,8.61,700.0,0,7 years,MORTGAGE,Source Verified,TX,84880,2010
False,2500.0,60 months,13.61,C2,20.83,715.0,0,2 years,MORTGAGE,Not Verified,PA,92004,2010
False,1700.0,36 months,10.75,B2,15.32,740.0,0,4 years,MORTGAGE,Not Verified,NJ,90000,2010
False,4500.0,36 months,6.76,A2,8.29,755.0,0,4 years,MORTGAGE,Not Verified,VA,96000,2010
False,6000.0,60 months,13.61,C2,11.55,695.0,0,6 years,RENT,Source Verified,NY,70000,2010
False,5000.0,36 months,10.38,B1,14.25,720.0,0,5 years,MORTGAGE,Not Verified,MD,47000,2010
False,5000.0,36 months,13.61,C2,5.18,685.0,0,7 years,RENT,Source Verified,NJ,50000,2010
False,6000.0,36 months,11.86,B5,17.33,685.0,0,5 years,MORTGAGE,Source Verified,PA,48600,2010
False,7200.0,36 months,15.21,D2,11.57,660.0,0,8 years,MORTGAGE,Verified,GA,50004,2010
False,11000.0,60 months,11.49,B4,18.76,730.0,0,2 years,RENT,Verified,TX,41000,2010
False,4000.0,36 months,6.76,A2,5.8,745.0,0,6 years,MORTGAGE,Not Verified,OR,36000,2010
False,13000.0,60 months,16.82,E2,22.32,675.0,0,2 years,RENT,Source Verified,CO,45000,2010
False,5500.0,36 months,11.12,B3,12.48,700.0,0,1 year,RENT,Source Verified,NY,33280,2010
False,15000.0,36 months,7.88,A5,16.8,745.0,0,5 years,OWN,Source Verified,CA,91000,2010
False,2000.0,60 months,16.45,E1,10.12,665.0,0,< 1 year,MORTGAGE,Not Verified,AL,30000,2010
False,19000.0,36 months,10.75,B2,11.93,760.0,0,5 years,RENT,Source Verified,TX,52000,2010
False,8000.0,36 months,15.95,D4,12.6,665.0,0,2 years,MORTGAGE,Source Verified,MD,48000,2010
False,17475.0,36 months,7.51,A4,13.68,775.0,0,< 1 year,RENT,Not Verified,WI,58000,2010
False,15000.0,60 months,11.86,B5,8.07,730.0,0,3 years,MORTGAGE,Source Verified,TX,66000,2010
False,4800.0,60 months,10.38,B1,0.52,760.0,0,10+ years,MORTGAGE,Source Verified,PA,93000,2010
False,10000.0,60 months,13.61,C2,12.69,710.0,0,1 year,RENT,Source Verified,AL,42000,2010
False,13500.0,36 months,7.51,A4,14.02,760.0,0,10+ years,MORTGAGE,Not Verified,OK,60000,2010
False,18000.0,36 months,14.35,C4,15.1,685.0,0,6 years,RENT,Source Verified,CA,50000,2010
False,24000.0,60 months,13.61,C2,11.35,720.0,0,8 years,RENT,Verified,GA,50000,2010
False,17000.0,60 months,11.86,B5,14.34,765.0,0,4 years,RENT,Source Verified,AZ,60000,2010
False,11875.0,36 months,10.38,B1,22.52,730.0,0,10+ years,MORTGAGE,Source Verified,OR,72000,2010
False,12000.0,36 months,7.88,A5,7.17,735.0,0,10+ years,MORTGAGE,Source Verified,CA,140000,2010
False,15000.0,36 months,11.86,B5,3.72,715.0,0,9 years,MORTGAGE,Verified,MD,72000,2010
False,14000.0,60 months,16.32,D5,9.7,685.0,0,5 years,RENT,Verified,CA,92000,2010
False,19000.0,36 months,15.21,D2,18.72,680.0,0,1 year,RENT,Source Verified,CA,42432,2010
True,19600.0,60 months,16.82,E2,19.68,675.0,0,10+ years,RENT,Verified,CA,56400,2010
False,5500.0,36 months,11.49,B4,5.61,700.0,0,2 years,RENT,Verified,NJ,72996,2010
False,6000.0,36 months,11.86,B5,21.92,710.0,0,1 year,RENT,Verified,NJ,72000,2010
False,10000.0,60 months,13.23,C1,11.09,730.0,0,< 1 year,RENT,Source Verified,WA,42840,2010
False,5000.0,36 months,6.76,A2,10.54,790.0,0,9 years,RENT,Not Verified,KY,46800,2010
False,6000.0,36 months,7.51,A4,6.12,730.0,0,4 years,RENT,Verified,LA,30000,2010
False,16000.0,60 months,11.86,B5,7.71,725.0,0,9 years,MORTGAGE,Source Verified,NY,150000,2010
False,7000.0,60 months,15.21,D2,11.03,685.0,0,2 years,RENT,Not Verified,TX,99996,2010
False,7500.0,36 months,14.84,D1,22.5,680.0,0,10+ years,OWN,Source Verified,NJ,44000,2010
False,10000.0,36 months,7.88,A5,1.06,750.0,0,8 years,MORTGAGE,Verified,CA,120000,2010
False,8000.0,36 months,15.21,D2,18.39,665.0,0,10+ years,RENT,Source Verified,TX,125000,2010
False,10000.0,36 months,7.51,A4,8.26,755.0,0,8 years,OWN,Not Verified,CA,115000,2010
False,11000.0,60 months,15.21,D2,14.7,720.0,0,2 years,MORTGAGE,Verified,AZ,59004,2010
False,17000.0,60 months,11.12,B3,17.91,750.0,0,5 years,MORTGAGE,Verified,MD,102000,2010
False,11000.0,60 months,10.75,B2,2.0,750.0,0,4 years,OWN,Not Verified,MA,84787,2010
False,8200.0,36 months,7.88,A5,16.55,725.0,0,2 years,RENT,Not Verified,TX,42996,2010
False,4600.0,36 months,15.58,D3,3.48,660.0,0,3 years,RENT,Verified,PA,46500,2010
False,25000.0,36 months,16.32,D5,7.53,695.0,0,5 years,RENT,Verified,NY,72000,2010
False,4800.0,36 months,15.58,D3,22.3,685.0,0,10+ years,MORTGAGE,Not Verified,NY,87000,2010
False,7000.0,36 months,13.61,C2,21.02,680.0,0,7 years,MORTGAGE,Not Verified,TX,60000,2010
False,10000.0,36 months,7.14,A3,1.82,815.0,0,2 years,MORTGAGE,Not Verified,CO,48000,2010
False,6000.0,36 months,13.23,C1,2.73,705.0,0,4 years,OWN,Source Verified,TX,21996,2010
False,14400.0,60 months,11.86,B5,12.17,715.0,0,7 years,MORTGAGE,Not Verified,MN,55400,2010
False,25000.0,36 months,11.49,B4,20.52,730.0,0,10+ years,MORTGAGE,Verified,LA,125000,2010
False,1800.0,36 months,11.12,B3,19.96,700.0,0,10+ years,RENT,Not Verified,AK,71004,2010
False,11200.0,36 months,11.12,B3,17.69,720.0,0,3 years,RENT,Not Verified,PA,35000,2010
False,10000.0,36 months,10.75,B2,21.12,715.0,0,10+ years,MORTGAGE,Verified,NJ,70000,2010
False,25000.0,60 months,21.27,G4,5.08,665.0,0,10+ years,RENT,Verified,CA,366000,2010
False,12000.0,36 months,14.84,D1,12.86,670.0,0,5 years,RENT,Source Verified,NY,45806,2010
True,18000.0,60 months,16.32,D5,20.45,685.0,1,6 years,OWN,Source Verified,FL,48000,2010
False,17000.0,36 months,10.38,B1,16.87,740.0,0,3 years,RENT,Source Verified,CA,51000,2010
False,14000.0,36 months,7.88,A5,15.82,735.0,0,10+ years,MORTGAGE,Not Verified,MN,49000,2010
False,3800.0,36 months,14.84,D1,14.52,660.0,0,3 years,RENT,Source Verified,IL,30004,2010
False,4800.0,36 months,10.38,B1,23.19,720.0,0,3 years,RENT,Not Verified,CA,56928,2010
False,16000.0,60 months,13.23,C1,10.94,720.0,0,7 years,MORTGAGE,Source Verified,PA,52000,2010
False,3000.0,36 months,6.39,A1,0.9,770.0,0,7 years,OWN,Source Verified,VA,186000,2010
False,8000.0,36 months,7.14,A3,8.1,770.0,0,10+ years,MORTGAGE,Verified,OH,42348,2010
False,24250.0,36 months,11.12,B3,22.25,725.0,0,10+ years,MORTGAGE,Verified,AL,92004,2010
True,16800.0,60 months,15.95,D4,24.52,695.0,0,5 years,RENT,Verified,PA,74004,2010
False,21600.0,36 months,13.61,C2,24.64,705.0,0,3 years,RENT,Verified,CA,82000,2010
False,2400.0,36 months,13.61,C2,22.92,680.0,0,6 years,MORTGAGE,Source Verified,FL,60000,2010
False,9600.0,60 months,16.32,D5,5.9,675.0,0,5 years,RENT,Verified,CT,24000,2010
False,15000.0,36 months,11.12,B3,17.02,735.0,0,7 years,MORTGAGE,Verified,TX,92000,2010
False,25000.0,36 months,11.12,B3,0.06,750.0,0,10+ years,OWN,Source Verified,PA,204000,2010
False,25000.0,36 months,13.23,C1,7.27,720.0,0,9 years,MORTGAGE,Source Verified,MD,100000,2010
False,9275.0,36 months,14.72,C5,7.53,690.0,1,2 years,RENT,Source Verified,MA,58000,2010
False,12000.0,36 months,10.38,B1,8.52,750.0,0,< 1 year,RENT,Not Verified,MD,39996,2010
False,9000.0,36 months,7.88,A5,4.18,730.0,0,4 years,MORTGAGE,Not Verified,MA,52500,2010
False,6000.0,36 months,15.58,D3,2.88,675.0,0,9 years,RENT,Verified,NJ,39600,2010
False,12000.0,60 months,11.86,B5,23.32,720.0,0,2 years,RENT,Verified,VA,74500,2010
False,1000.0,36 months,11.49,B4,17.48,685.0,0,< 1 year,RENT,Not Verified,KY,27600,2010
False,10000.0,36 months,10.38,B1,21.63,730.0,0,< 1 year,MORTGAGE,Not Verified,CA,70000,2010
False,6000.0,36 months,14.72,C5,7.2,680.0,2,10+ years,RENT,Not Verified,CA,36000,2010
False,5000.0,36 months,11.49,B4,21.25,705.0,0,3 years,RENT,Not Verified,MD,41000,2010
False,12000.0,36 months,7.88,A5,0.0,795.0,0,10+ years,RENT,Verified,OH,55500,2010
False,2000.0,36 months,10.75,B2,10.04,705.0,0,< 1 year,RENT,Source Verified,GA,30000,2010
False,25000.0,36 months,15.95,D4,13.2,705.0,0,< 1 year,RENT,Verified,NY,160000,2010
False,7200.0,36 months,7.88,A5,1.91,735.0,0,10+ years,MORTGAGE,Verified,VA,40200,2010
False,25000.0,36 months,11.86,B5,16.94,740.0,0,9 years,RENT,Verified,IL,53196,2010
False,3000.0,36 months,13.98,C3,12.94,670.0,0,6 years,RENT,Not Verified,RI,50000,2010
False,7200.0,36 months,11.86,B5,10.16,690.0,1,1 year,MORTGAGE,Not Verified,IL,45000,2010
False,12000.0,60 months,19.04,F3,0.5,670.0,0,10+ years,MORTGAGE,Verified,TX,94000,2010
False,10000.0,36 months,16.45,E1,10.82,690.0,0,10+ years,RENT,Verified,PA,70000,2010
False,10750.0,60 months,16.45,E1,20.64,680.0,0,8 years,MORTGAGE,Source Verified,PA,37620,2010
False,9500.0,36 months,10.38,B1,16.34,720.0,0,5 years,MORTGAGE,Source Verified,CA,45600,2010
False,4000.0,36 months,11.86,B5,20.88,695.0,0,7 years,MORTGAGE,Source Verified,MA,70000,2010
True,10750.0,60 months,13.98,C3,21.73,705.0,0,2 years,RENT,Source Verified,MO,36000,2010
False,17800.0,60 months,11.49,B4,17.41,740.0,0,2 years,MORTGAGE,Verified,GA,75000,2010
False,7200.0,60 months,17.93,E5,3.1,665.0,0,7 years,RENT,Source Verified,NY,56868,2010
True,14500.0,60 months,15.95,D4,13.09,730.0,0,10+ years,RENT,Source Verified,CA,27408,2010
False,16000.0,36 months,7.88,A5,11.65,755.0,0,10+ years,RENT,Verified,CA,58000,2010
False,10000.0,36 months,7.51,A4,12.44,785.0,0,< 1 year,RENT,Not Verified,PA,54996,2010
False,12000.0,36 months,10.75,B2,3.6,715.0,0,10+ years,RENT,Not Verified,NJ,130000,2010
False,9000.0,60 months,7.88,A5,9.68,790.0,0,4 years,MORTGAGE,Verified,MI,168000,2010
False,10000.0,60 months,15.21,D2,24.27,695.0,0,2 years,RENT,Verified,NJ,31000,2010
False,2500.0,36 months,7.88,A5,14.15,715.0,0,< 1 year,RENT,Verified,AZ,68000,2010
True,22800.0,60 months,17.19,E3,8.87,695.0,0,6 years,MORTGAGE,Source Verified,MI,144500,2010
False,6000.0,36 months,14.72,C5,19.54,665.0,0,3 years,RENT,Source Verified,IL,46000,2010
False,8000.0,60 months,15.21,D2,20.78,690.0,0,10+ years,MORTGAGE,Verified,CA,156000,2010
False,11000.0,36 months,11.49,B4,20.86,710.0,0,6 years,MORTGAGE,Verified,GA,65000,2010
False,1500.0,36 months,13.98,C3,3.85,695.0,0,< 1 year,MORTGAGE,Source Verified,CA,14400,2010
True,10800.0,36 months,11.12,B3,24.51,725.0,0,2 years,RENT,Source Verified,GA,39996,2010
False,25000.0,60 months,13.98,C3,13.23,720.0,0,6 years,MORTGAGE,Verified,IL,135000,2010
False,3600.0,36 months,6.39,A1,12.54,790.0,0,3 years,RENT,Source Verified,SC,31200,2010
False,16000.0,36 months,7.88,A5,21.54,745.0,0,8 years,RENT,Not Verified,MA,65000,2010
False,10000.0,36 months,7.51,A4,18.72,760.0,0,10+ years,MORTGAGE,Source Verified,MA,51600,2010
False,8000.0,36 months,11.12,B3,19.72,710.0,0,8 years,RENT,Not Verified,NY,71000,2010
False,7750.0,36 months,14.35,C4,19.65,700.0,0,1 year,RENT,Not Verified,VA,24000,2010
False,5400.0,36 months,7.14,A3,8.9,805.0,0,< 1 year,RENT,Source Verified,TX,29120,2010
False,4500.0,36 months,6.76,A2,9.85,755.0,0,< 1 year,RENT,Not Verified,OH,43500,2010
False,7000.0,36 months,13.98,C3,11.37,690.0,0,1 year,RENT,Not Verified,MN,32400,2010
True,25000.0,36 months,19.04,F3,9.84,660.0,0,4 years,MORTGAGE,Source Verified,TX,61365,2010
False,18500.0,36 months,13.61,C2,22.11,700.0,0,2 years,RENT,Source Verified,NH,55784,2010
False,14400.0,36 months,13.61,C2,10.69,695.0,0,10+ years,MORTGAGE,Not Verified,VA,102000,2010
False,3000.0,60 months,19.04,F3,11.75,665.0,0,4 years,RENT,Source Verified,CA,14400,2010
False,8000.0,36 months,15.58,D3,10.67,660.0,0,5 years,MORTGAGE,Verified,OR,45000,2010
False,4050.0,36 months,7.88,A5,9.27,715.0,0,< 1 year,RENT,Verified,TX,50500,2010
False,10000.0,36 months,15.95,D4,2.68,665.0,0,< 1 year,MORTGAGE,Source Verified,TX,74400,2010
False,10000.0,60 months,11.86,B5,3.08,760.0,0,5 years,RENT,Verified,CA,60000,2010
False,10000.0,36 months,11.49,B4,16.41,705.0,0,2 years,RENT,Not Verified,CA,33200,2010
True,4000.0,36 months,15.95,D4,12.56,665.0,0,4 years,RENT,Source Verified,CO,38400,2010
False,12000.0,36 months,17.93,E5,2.53,670.0,1,< 1 year,RENT,Source Verified,RI,129000,2010
False,5000.0,36 months,11.86,B5,3.85,715.0,0,3 years,RENT,Not Verified,WA,57312,2010
False,25000.0,60 months,13.23,C1,22.31,735.0,0,10+ years,MORTGAGE,Verified,AL,90000,2010
False,12000.0,36 months,13.98,C3,22.38,690.0,0,5 years,RENT,Not Verified,CA,65000,2010
False,8000.0,60 months,11.12,B3,12.15,725.0,0,10+ years,MORTGAGE,Not Verified,VA,89000,2010
False,7000.0,36 months,11.49,B4,22.52,715.0,0,3 years,RENT,Not Verified,VA,32400,2010
False,7500.0,36 months,14.84,D1,8.1,680.0,1,6 years,RENT,Not Verified,PA,36750,2010
False,7200.0,36 months,14.35,C4,16.7,675.0,0,10+ years,OWN,Not Verified,CA,75000,2010
False,4400.0,36 months,6.76,A2,10.1,750.0,0,10+ years,MORTGAGE,Not Verified,MO,70000,2010
False,15000.0,36 months,14.35,C4,13.8,680.0,0,5 years,RENT,Not Verified,IL,82000,2010
False,4200.0,60 months,17.19,E3,2.37,665.0,0,10+ years,MORTGAGE,Source Verified,TX,103000,2010
False,8000.0,36 months,14.84,D1,5.97,670.0,1,< 1 year,MORTGAGE,Not Verified,MO,70000,2010
False,9800.0,60 months,15.58,D3,13.73,685.0,0,10+ years,MORTGAGE,Verified,CA,140000,2010
False,10000.0,60 months,10.75,B2,4.05,795.0,0,2 years,MORTGAGE,Verified,MD,105000,2010
False,7000.0,60 months,15.95,D4,11.11,675.0,0,5 years,OWN,Not Verified,MI,32400,2010
False,12000.0,60 months,10.38,B1,9.74,770.0,0,10+ years,MORTGAGE,Verified,SC,72084,2010
False,4600.0,60 months,10.38,B1,6.24,775.0,0,5 years,RENT,Verified,AZ,44400,2010
False,9250.0,36 months,11.12,B3,11.44,705.0,0,10+ years,MORTGAGE,Verified,CA,86000,2010
False,6000.0,60 months,13.61,C2,10.36,720.0,0,10+ years,RENT,Not Verified,WA,85000,2010
False,1750.0,60 months,7.88,A5,12.72,760.0,0,4 years,MORTGAGE,Source Verified,AR,13775,2010
False,20000.0,60 months,16.32,D5,5.93,720.0,0,5 years,OWN,Source Verified,AZ,68000,2010
False,1300.0,36 months,6.39,A1,6.43,780.0,0,10+ years,MORTGAGE,Not Verified,CA,81600,2010
True,10000.0,36 months,7.14,A3,8.04,770.0,0,< 1 year,MORTGAGE,Not Verified,CA,135000,2010
False,13750.0,36 months,13.98,C3,18.59,700.0,0,2 years,MORTGAGE,Not Verified,UT,46996,2010
False,15000.0,36 months,7.88,A5,6.0,755.0,0,10+ years,MORTGAGE,Verified,VA,65004,2010
False,3000.0,36 months,17.56,E4,11.5,660.0,0,10+ years,RENT,Verified,CO,38400,2010
False,15000.0,36 months,10.75,B2,17.27,725.0,0,2 years,RENT,Source Verified,PA,48000,2010
False,7000.0,36 months,7.14,A3,19.98,760.0,0,10+ years,MORTGAGE,Verified,PA,99996,2010
False,4000.0,36 months,14.35,C4,19.5,670.0,0,< 1 year,RENT,Verified,GA,63500,2010
False,6000.0,60 months,13.98,C3,10.43,690.0,0,8 years,MORTGAGE,Not Verified,OH,62000,2010
False,2000.0,36 months,14.72,C5,5.78,670.0,0,4 years,RENT,Not Verified,VT,10800,2010
False,4000.0,36 months,7.51,A4,2.07,730.0,0,< 1 year,RENT,Not Verified,TX,54996,2010
False,6000.0,36 months,7.51,A4,12.15,730.0,0,2 years,RENT,Not Verified,NY,39996,2010
False,3500.0,36 months,10.75,B2,7.72,710.0,0,5 years,RENT,Not Verified,VA,81000,2010
False,10000.0,60 months,15.58,D3,9.5,685.0,0,1 year,RENT,Verified,AL,62000,2010
False,8000.0,36 months,7.88,A5,7.16,725.0,0,4 years,MORTGAGE,Not Verified,WI,60000,2010
False,21000.0,60 months,13.23,C1,15.15,730.0,0,4 years,MORTGAGE,Verified,PA,55700,2010
True,15000.0,60 months,17.56,E4,13.03,680.0,0,3 years,RENT,Verified,MA,77000,2010
False,10000.0,60 months,13.23,C1,10.79,745.0,0,8 years,MORTGAGE,Not Verified,WV,38700,2010
False,18000.0,36 months,15.95,D4,10.67,675.0,0,7 years,RENT,Verified,FL,72000,2010
False,8000.0,36 months,11.12,B3,12.11,705.0,0,10+ years,MORTGAGE,Verified,VA,151000,2010
False,2000.0,36 months,7.51,A4,8.39,720.0,0,7 years,MORTGAGE,Verified,AZ,85000,2010
False,6500.0,36 months,15.95,D4,15.71,700.0,0,2 years,RENT,Verified,CA,41325,2010
True,2500.0,36 months,7.88,A5,14.51,720.0,0,2 years,MORTGAGE,Not Verified,NY,33996,2010
False,6600.0,36 months,7.14,A3,13.43,750.0,0,10+ years,MORTGAGE,Verified,OH,48000,2010
True,22000.0,60 months,16.82,E2,15.15,690.0,0,2 years,RENT,Verified,CA,40000,2010
False,7500.0,36 months,13.61,C2,7.88,675.0,1,6 years,RENT,Verified,FL,51000,2010
False,5675.0,36 months,13.23,C1,6.52,690.0,0,< 1 year,RENT,Not Verified,OH,99000,2010
False,15000.0,36 months,7.51,A4,1.25,770.0,0,6 years,RENT,Verified,TX,48000,2010
False,9600.0,60 months,15.95,D4,10.7,680.0,0,3 years,MORTGAGE,Verified,TX,115000,2010
False,1000.0,36 months,13.23,C1,7.02,685.0,0,10+ years,OWN,Not Verified,WI,52000,2010
False,7200.0,60 months,13.98,C3,6.56,695.0,1,3 years,MORTGAGE,Not Verified,VA,37500,2010
False,6000.0,60 months,13.98,C3,7.31,685.0,1,10+ years,MORTGAGE,Not Verified,OK,34464,2010
False,25000.0,36 months,11.49,B4,9.48,755.0,0,8 years,MORTGAGE,Verified,FL,51000,2010
True,5000.0,36 months,13.23,C1,6.2,680.0,0,4 years,RENT,Verified,WA,150000,2010
False,4000.0,36 months,14.35,C4,11.12,770.0,0,3 years,RENT,Not Verified,NJ,19000,2010
False,6250.0,60 months,11.49,B4,14.36,720.0,0,1 year,MORTGAGE,Not Verified,SD,31000,2010
False,20000.0,36 months,11.49,B4,19.21,720.0,0,8 years,MORTGAGE,Source Verified,CT,81000,2010
False,24250.0,60 months,13.23,C1,22.52,730.0,0,2 years,RENT,Verified,CA,55000,2010
False,10000.0,60 months,10.75,B2,1.11,800.0,0,3 years,MORTGAGE,Verified,KY,55000,2010
True,25000.0,60 months,13.98,C3,12.65,715.0,0,10+ years,MORTGAGE,Verified,CA,88992,2010
False,6500.0,36 months,14.72,C5,21.13,695.0,0,3 years,RENT,Source Verified,CA,23000,2010
False,12250.0,36 months,14.84,D1,24.95,670.0,0,3 years,RENT,Source Verified,NY,51600,2010
False,13000.0,60 months,11.49,B4,18.54,725.0,0,5 years,RENT,Source Verified,UT,42000,2010
False,10000.0,36 months,7.88,A5,16.22,735.0,0,3 years,MORTGAGE,Not Verified,NV,62000,2010
False,3000.0,60 months,13.23,C1,18.98,705.0,0,2 years,RENT,Not Verified,NY,27000,2010
False,2400.0,36 months,7.88,A5,15.47,715.0,0,< 1 year,RENT,Not Verified,CA,95000,2010
False,6000.0,60 months,13.61,C2,10.08,695.0,0,10+ years,OWN,Not Verified,NY,74256,2010
True,4000.0,60 months,15.95,D4,6.4,685.0,0,4 years,MORTGAGE,Verified,MO,40296,2010
False,17500.0,36 months,15.95,D4,13.33,705.0,0,1 year,RENT,Verified,CO,32400,2010
False,9800.0,36 months,7.88,A5,24.17,725.0,0,10+ years,MORTGAGE,Verified,FL,55000,2010
False,14400.0,36 months,7.51,A4,9.53,755.0,0,10+ years,MORTGAGE,Source Verified,CA,65000,2010
False,12000.0,36 months,10.38,B1,24.54,745.0,0,4 years,RENT,Verified,CA,30412,2010
False,4000.0,36 months,15.21,D2,11.7,670.0,1,2 years,MORTGAGE,Verified,MA,65000,2010
False,6500.0,60 months,11.49,B4,13.68,715.0,0,10+ years,MORTGAGE,Not Verified,WI,75000,2010
False,15000.0,36 months,16.45,E1,12.15,675.0,0,< 1 year,RENT,Source Verified,IL,65000,2010
False,12000.0,36 months,7.88,A5,11.19,745.0,0,5 years,MORTGAGE,Verified,FL,28800,2010
True,5000.0,36 months,10.38,B1,14.35,750.0,0,3 years,RENT,Verified,MD,52000,2010
False,4000.0,36 months,7.14,A3,15.24,740.0,0,8 years,MORTGAGE,Not Verified,CA,120000,2010
False,6600.0,60 months,7.88,A5,7.23,790.0,0,8 years,MORTGAGE,Not Verified,MI,55800,2010
False,12000.0,36 months,13.23,C1,8.16,690.0,0,5 years,RENT,Source Verified,CA,45600,2010
True,5000.0,60 months,11.86,B5,21.96,710.0,0,8 years,MORTGAGE,Verified,FL,62400,2010
False,13000.0,60 months,15.95,D4,5.89,685.0,1,10+ years,MORTGAGE,Not Verified,FL,25000,2010
False,7000.0,36 months,14.72,C5,24.54,700.0,0,3 years,OWN,Verified,NY,66996,2010
False,1200.0,36 months,11.49,B4,20.54,685.0,0,10+ years,MORTGAGE,Verified,RI,75000,2010
False,10000.0,60 months,13.61,C2,16.53,710.0,0,3 years,MORTGAGE,Not Verified,MO,38900,2010
False,15000.0,36 months,15.95,D4,15.9,670.0,0,2 years,RENT,Verified,CA,77000,2010
False,5000.0,60 months,15.95,D4,15.77,705.0,0,2 years,RENT,Verified,PA,35000,2010
False,5000.0,60 months,17.56,E4,6.13,680.0,0,< 1 year,MORTGAGE,Not Verified,MN,48000,2010
False,15000.0,36 months,11.86,B5,10.06,710.0,0,2 years,MORTGAGE,Source Verified,AR,60000,2010
False,25000.0,60 months,11.86,B5,13.63,750.0,0,8 years,MORTGAGE,Verified,NY,107000,2010
False,11500.0,36 months,7.88,A5,18.96,735.0,0,7 years,OWN,Source Verified,VA,25000,2010
True,12000.0,36 months,7.14,A3,16.2,770.0,0,8 years,MORTGAGE,Source Verified,NM,30000,2010
False,20000.0,36 months,14.84,D1,8.69,680.0,1,3 years,MORTGAGE,Verified,MD,120000,2010
